,MealsOut,SchBkfst_0,SchBkfst_1,SchBkfst_2,SchLunch_0,SchLunch_1,SchLunch_2,NwkLunch,NwkBkfast,Milk30Days,SchMeal,NwkMeals,MilkType,GTot,GRefine,GWhole,VTot,VDrkGr,VRedOrTot,VRedOr,VTomato,VStarchTot,VStarchPot,VStarchOth,VOther,Legume,FTot,FCitMlB,FOther,DTot,DMilk,DYogurt,DCheese,PTot,Pmps,PMeat,PFrank,POrgan,PPoult,PFishLow,PFishHigh,PEgg,PSoy,PNut,Oils,SolidFat,AddSugars,Alcohol
928,7.0,False,True,False,False,True,False,1.0,5.0,3.0,1.0,2.0,4.0,8.996,8.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004,2.092,0.0,0.85,7.848,3.849,1.633,2.216,0.0,0.0,0.0,0.0,0.146,0.004,0.0,8.918,68.475,8.702,0.0
929,2.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,1.0,5.767,5.447,0.32,1.488,0.0,0.689,0.0,0.689,0.397,0.397,0.0,0.401,0.0,1.213,1.213,0.0,1.74,0.729,0.0,1.011,15.366,7.683,0.021,0.097,0.0,7.565,0.0,0.0,0.0,0.0,0.0,8.121,101.464,9.78,0.0
930,1.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,3.0,7.732,7.093,0.639,1.295,0.0,1.295,0.0,1.295,0.0,0.0,0.0,0.0,0.0,1.301,0.0,1.301,3.975,3.836,0.0,0.139,7.406,3.703,0.0,3.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.296,20.664,0.0
931,1.0,False,True,False,False,True,False,0.0,0.0,1.0,1.0,1.0,3.0,1.567,1.567,0.0,0.56,0.0,0.054,0.0,0.054,0.492,0.242,0.25,0.014,0.0,0.0,0.0,0.0,0.048,0.014,0.0,0.034,1.012,0.492,0.492,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,9.515,11.2,7.058,0.0
932,2.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,4.0,2.402,2.402,0.0,0.449,0.0,0.042,0.0,0.042,0.406,0.406,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618,0.809,0.0,0.0,0.0,0.809,0.0,0.0,0.0,0.0,0.0,9.828,13.022,10.071,0.0
933,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,4.79,4.79,0.0,1.497,0.0,0.412,0.0,0.412,1.0,0.0,1.0,0.084,0.108,1.407,0.078,1.328,1.0,1.0,0.0,0.0,10.112,5.056,0.633,2.619,0.0,1.804,0.0,0.0,0.0,0.0,0.0,12.326,33.199,19.727,0.0
934,2.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,12.304,12.283,0.021,2.169,1.126,0.3,0.0,0.3,0.397,0.397,0.0,0.346,0.0,0.249,0.14,0.109,4.291,2.411,0.0,1.88,11.956,5.355,1.652,3.703,0.0,0.0,0.0,0.0,0.022,0.224,1.0,23.52,121.898,92.821,0.0
935,3.0,False,True,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,3.311,3.311,0.0,0.56,0.0,0.0,0.0,0.0,0.321,0.321,0.0,0.239,1.125,2.911,0.843,2.068,4.214,3.752,0.0,0.462,8.502,3.374,2.586,0.788,0.0,0.0,0.0,0.0,1.754,0.0,0.0,7.043,62.387,38.805,0.0
936,4.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,2.0,9.234,9.233,0.001,0.749,0.064,0.3,0.0,0.3,0.0,0.0,0.0,0.385,0.0,0.276,0.18,0.096,2.843,1.138,0.0,1.705,2.532,0.335,0.06,0.275,0.0,0.0,0.0,0.0,0.0,0.0,1.862,16.393,65.308,23.649,0.0
937,0.0,False,False,True,False,False,True,0.0,0.0,0.0,2.0,2.0,0.0,2.795,2.795,0.0,0.092,0.0,0.052,0.0,0.052,0.0,0.0,0.0,0.041,0.667,0.015,0.015,0.0,0.0,0.0,0.0,0.0,14.48,7.24,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0,7.71,15.39,13.714,6.672
938,3.0,False,False,True,False,False,True,0.0,0.0,1.0,2.0,2.0,4.0,2.396,2.396,0.0,0.617,0.0,0.0,0.0,0.0,0.617,0.617,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.009,0.0,0.3,13.739,6.792,0.0,0.0,0.0,3.293,3.499,0.0,0.151,0.004,0.0,2.332,42.808,37.114,0.0
939,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,6.684,6.684,0.0,0.481,0.0,0.213,0.0,0.213,0.0,0.0,0.0,0.268,0.0,0.306,0.199,0.107,0.679,0.157,0.0,0.522,5.303,2.237,0.047,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.829,2.977,52.136,36.46,0.0
940,0.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,3.71,3.669,0.042,0.654,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.354,0.0,0.67,0.0,0.67,1.279,1.279,0.0,0.0,2.44,1.213,1.213,0.0,0.0,0.0,0.0,0.0,0.011,0.003,0.0,12.015,28.596,17.092,0.0
941,2.0,False,False,True,False,False,True,0.0,0.0,1.0,2.0,2.0,4.0,3.201,3.201,0.0,0.606,0.0,0.268,0.0,0.268,0.0,0.0,0.0,0.337,0.0,6.946,6.569,0.377,1.898,0.0,0.0,1.898,9.358,4.679,0.059,0.271,0.0,4.349,0.0,0.0,0.0,0.0,0.0,8.035,47.428,19.306,0.0
942,1.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,6.684,6.684,0.0,1.025,0.0,0.237,0.0,0.237,0.774,0.774,0.0,0.015,0.0,2.629,1.501,1.125,1.002,0.596,0.0,0.374,5.115,2.557,0.032,0.145,0.0,2.381,0.0,0.0,0.0,0.0,0.0,22.478,50.982,79.116,0.0
943,3.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,3.0,14.16,14.16,0.0,2.187,0.0,0.812,0.0,0.812,0.211,0.0,0.211,1.159,0.469,0.246,0.0,0.246,3.389,0.0,0.0,3.389,9.37,4.302,1.57,0.476,0.0,1.771,0.486,0.0,0.765,0.0,0.0,51.468,86.091,90.647,0.0
944,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,2.0,14.099,14.099,0.0,2.571,0.0,0.752,0.0,0.752,1.282,1.282,0.0,0.538,0.0,3.663,3.663,0.0,3.022,1.876,0.0,1.146,14.553,6.392,5.72,0.672,0.0,0.0,0.0,0.0,1.769,0.0,0.0,14.086,175.776,33.45,1.001
945,0.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,7.545,7.545,0.0,3.002,0.014,2.901,0.061,2.84,0.0,0.0,0.0,0.08,0.0,0.648,0.523,0.125,3.809,2.88,0.0,0.929,7.324,3.646,2.658,0.988,0.0,0.0,0.0,0.0,0.022,0.0,0.01,14.503,47.397,8.865,0.0
946,6.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,4.0,4.884,3.814,1.071,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,1.653,1.184,0.469,1.199,0.724,0.0,0.475,13.192,6.203,0.0,4.411,0.0,1.792,0.0,0.0,0.749,0.037,0.0,5.921,56.528,15.921,0.0
947,0.0,False,True,False,False,True,False,1.0,0.0,0.0,1.0,2.0,0.0,7.21,6.731,0.48,0.229,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,1.426,0.245,0.0,1.181,0.485,0.242,0.044,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847,45.701,24.39,0.0
948,2.0,False,True,False,False,True,False,2.0,0.0,3.0,1.0,3.0,1.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
949,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,6.55,6.04,0.0,0.88,0.0,0.2,0.0,0.15,0.097,0.0,0.0,0.145,0.0,0.38,0.03,0.0,1.47,0.58,0.0,0.49,5.29,3.479,0.22,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,15.85,37.902,20.416,0.0
950,2.0,False,True,False,False,True,False,1.0,0.0,3.0,1.0,2.0,4.0,10.223,8.644,1.579,0.86,0.0,0.293,0.0,0.293,0.0,0.0,0.0,0.565,0.0,0.624,0.431,0.193,1.995,1.25,0.0,0.745,5.634,2.725,1.18,0.0,0.0,1.545,0.0,0.0,0.0,0.0,0.184,10.281,36.533,8.916,0.0
951,0.0,False,True,False,False,True,False,5.0,4.0,3.0,1.0,6.0,4.0,15.962,15.962,0.0,1.906,0.0,0.36,0.234,0.126,0.0,0.0,0.0,1.546,0.0,1.975,0.661,1.314,4.293,4.001,0.0,0.292,12.17,6.085,0.025,0.113,0.0,5.947,0.0,0.0,0.0,0.0,0.0,0.625,45.395,23.923,0.0
952,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,6.533,6.484,0.049,0.434,0.0,0.434,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.603,0.603,0.0,2.188,2.188,0.0,0.0,5.043,2.518,2.518,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,14.367,46.249,15.067,0.0
953,5.0,False,True,False,False,True,False,0.0,0.0,0.0,1.0,1.0,0.0,4.517,4.517,0.0,3.0,0.208,0.438,0.404,0.034,0.555,0.538,0.017,1.799,0.0,0.209,0.171,0.037,0.179,0.0,0.0,0.179,7.943,3.909,3.909,0.0,0.0,0.0,0.0,0.0,0.069,0.056,0.0,7.157,43.849,39.939,0.01
954,2.0,False,True,False,False,True,False,5.0,3.0,3.0,1.0,6.0,4.0,5.708,3.451,2.257,1.437,0.0,0.067,0.0,0.067,1.117,1.117,0.0,0.253,0.0,0.28,0.182,0.098,0.728,0.06,0.0,0.667,9.549,4.723,4.723,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.101,15.747,47.12,20.226,0.0
955,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,8.701,8.701,0.0,0.824,0.0,0.385,0.0,0.385,0.274,0.274,0.0,0.167,0.892,0.452,0.451,0.001,0.7,0.0,0.0,0.7,6.034,3.017,1.304,0.798,0.0,0.915,0.0,0.0,0.0,0.0,0.0,3.013,75.88,60.442,0.0
956,5.0,False,True,False,False,True,False,2.0,0.0,2.0,1.0,3.0,3.0,4.001,3.923,0.078,0.389,0.0,0.0,0.0,0.0,0.385,0.385,0.0,0.004,0.0,0.983,0.501,0.481,1.168,0.0,0.0,1.168,13.45,6.725,3.115,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,11.289,54.807,31.594,0.0
957,1.0,False,True,False,False,True,False,4.0,3.0,2.0,1.0,5.0,4.0,7.594,7.594,0.0,2.059,0.0,0.388,0.0,0.388,1.119,0.959,0.16,0.552,0.0,3.769,3.769,0.0,0.704,0.0,0.0,0.704,9.611,4.164,0.713,0.0,0.0,3.457,0.0,0.0,1.277,0.0,0.0,27.633,51.422,9.844,0.012
958,2.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,2.505,2.505,0.0,1.056,0.0,1.051,0.0,1.051,0.0,0.0,0.0,0.005,0.0,5.651,0.297,5.355,2.001,2.001,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,14.102,25.166,13.051,0.0
959,3.0,False,True,False,False,True,False,5.0,2.0,3.0,1.0,6.0,4.0,7.186,6.206,0.98,1.338,0.0,0.441,0.0,0.441,0.641,0.641,0.0,0.256,0.171,8.005,6.006,1.999,2.227,1.214,0.0,1.013,19.207,8.303,6.2,0.0,0.0,2.103,0.0,0.0,2.601,0.0,0.0,6.977,87.218,30.802,0.0
960,2.0,False,True,False,False,True,False,1.0,0.0,3.0,1.0,2.0,3.0,6.266,6.266,0.0,0.489,0.0,0.448,0.0,0.448,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.233,0.0,0.0,1.233,1.064,0.532,0.095,0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,36.917,20.456,0.0
961,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,12.637,12.313,0.326,0.506,0.0,0.464,0.0,0.464,0.0,0.0,0.0,0.041,0.0,1.714,1.714,0.0,1.196,0.0,0.0,1.196,1.072,0.536,0.096,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.805,39.554,15.182,0.0
962,2.0,False,False,True,False,False,True,0.0,0.0,0.0,2.0,2.0,0.0,3.778,3.778,0.0,1.054,0.0,0.326,0.017,0.309,0.494,0.494,0.0,0.234,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.41,1.987,0.988,0.0,0.988,0.0,0.0,0.0,0.0,0.011,0.0,0.0,17.238,22.867,26.408,0.0
963,4.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,5.485,5.485,0.0,1.882,0.0,0.213,0.0,0.213,1.655,1.655,0.0,0.014,0.0,1.801,0.5,1.301,1.86,1.064,0.0,0.795,8.096,3.553,2.667,0.348,0.0,0.0,0.538,0.0,0.986,0.004,0.0,3.339,50.549,12.541,0.0
964,7.0,False,False,True,False,False,True,0.0,0.0,0.0,2.0,2.0,0.0,7.549,5.997,1.553,0.856,0.0,0.031,0.0,0.031,0.801,0.801,0.0,0.025,0.0,2.063,0.425,1.638,0.0,0.0,0.0,0.0,3.862,1.931,0.0,0.0,0.0,1.931,0.0,0.0,0.0,0.0,0.0,35.282,22.024,48.325,0.0
965,0.0,False,True,False,False,True,False,2.0,0.0,3.0,1.0,3.0,4.0,1.952,1.952,0.0,0.221,0.0,0.218,0.0,0.218,0.0,0.0,0.0,0.003,0.0,0.16,0.104,0.056,2.595,1.498,0.0,1.097,11.988,5.994,0.0,0.0,0.0,5.994,0.0,0.0,0.0,0.0,0.0,0.0,54.496,44.301,0.0
966,1.0,False,True,False,False,True,False,5.0,0.0,4.0,1.0,6.0,3.0,9.688,9.359,0.329,0.81,0.0,0.245,0.0,0.245,0.335,0.335,0.0,0.231,0.0,3.608,0.0,3.608,2.924,2.001,0.0,0.923,8.352,4.176,2.619,1.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.608,62.533,31.701,0.0
967,3.0,False,False,True,False,False,True,0.0,0.0,2.0,2.0,2.0,4.0,0.89,0.89,0.0,0.731,0.0,0.0,0.0,0.0,0.731,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.072,20.169,9.651,0.0
968,2.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,4.729,3.717,1.012,0.242,0.0,0.006,0.0,0.006,0.0,0.0,0.0,0.236,0.0,0.037,0.037,0.0,2.291,1.758,0.0,0.533,3.881,1.934,1.934,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,12.388,27.969,29.559,0.0
969,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,3.0,6.408,6.408,0.0,1.125,0.0,0.066,0.0,0.066,0.449,0.449,0.0,0.609,0.0,1.458,1.446,0.012,1.431,0.083,0.0,1.349,12.508,5.127,1.816,3.311,0.0,0.0,0.0,0.0,1.026,0.022,1.206,4.97,68.984,21.408,0.0
970,2.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,14.694,14.694,0.0,1.544,0.0,1.418,0.0,1.418,0.0,0.0,0.0,0.127,0.0,0.0,0.0,0.0,4.92,0.746,0.0,4.174,3.366,1.683,0.302,1.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.868,94.74,26.868,0.0
971,3.0,False,True,False,False,True,False,3.0,0.0,2.0,1.0,4.0,4.0,12.732,11.857,0.875,0.92,0.0,0.719,0.0,0.719,0.0,0.0,0.0,0.202,0.0,2.774,0.751,2.023,5.91,1.718,0.0,4.188,12.771,5.002,3.203,0.0,0.0,1.799,0.0,0.0,2.764,0.003,0.0,18.548,125.221,55.329,0.0
972,0.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,5.842,5.842,0.0,0.899,0.106,0.728,0.0,0.728,0.0,0.0,0.0,0.066,0.0,0.112,0.112,0.0,1.781,0.0,0.0,1.781,13.335,5.189,0.0,0.0,0.0,5.189,0.0,0.0,2.957,0.0,0.0,2.948,37.176,20.584,0.0
973,2.0,False,True,False,False,True,False,5.0,0.0,2.0,1.0,6.0,4.0,0.317,0.317,0.0,0.051,0.0,0.051,0.0,0.051,0.0,0.0,0.0,0.0,0.0,1.207,0.34,0.867,2.505,2.505,0.0,0.0,5.965,2.954,0.0,0.0,0.0,1.622,1.332,0.0,0.055,0.002,0.0,0.0,15.338,14.329,0.0
974,2.0,False,True,False,False,True,False,1.0,2.0,3.0,1.0,2.0,3.0,21.025,17.33,3.695,1.798,0.0,0.731,0.0,0.731,0.125,0.125,0.0,0.944,0.0,2.034,0.955,1.082,11.701,8.136,0.0,3.565,4.82,2.008,1.718,0.29,0.0,0.0,0.0,0.0,0.804,0.0,0.0,14.675,182.146,47.531,0.0
975,1.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,7.758,7.758,0.0,0.594,0.0,0.374,0.0,0.374,0.0,0.0,0.0,0.22,4.247,0.0,0.0,0.0,2.135,1.32,0.0,0.814,8.136,3.198,3.101,0.0,0.0,0.098,0.0,0.0,1.739,0.0,0.0,0.549,116.513,17.875,0.0
976,1.0,False,True,False,False,True,False,5.0,3.0,3.0,1.0,6.0,4.0,3.108,3.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499,0.0,2.499,2.74,1.14,0.0,1.6,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,39.151,19.578,0.0
977,1.0,False,True,False,False,True,False,5.0,5.0,0.0,1.0,6.0,0.0,2.004,2.004,0.0,2.947,0.375,0.697,0.322,0.375,0.0,0.0,0.0,1.875,0.0,2.182,1.43,0.752,1.003,1.003,0.0,0.0,15.763,4.856,1.772,3.084,0.0,0.0,0.0,0.0,6.043,0.0,0.008,67.125,63.809,2.094,0.0
978,1.0,False,True,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,6.672,6.248,0.424,0.494,0.0,0.0,0.0,0.0,0.494,0.494,0.0,0.0,0.0,0.0,0.0,0.0,1.627,1.627,0.0,0.0,14.682,7.341,0.0,2.304,0.0,5.037,0.0,0.0,0.0,0.0,0.0,9.592,61.651,35.189,0.0
979,4.0,False,True,False,False,True,False,1.0,0.0,1.0,1.0,2.0,3.0,9.719,9.243,0.476,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066,4.066,0.0,0.0,21.842,10.921,0.0,0.358,0.0,10.563,0.0,0.0,0.0,0.0,0.0,0.0,155.176,61.787,0.0
980,1.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,1.634,1.634,0.0,1.394,0.017,0.256,0.012,0.244,1.0,0.5,0.5,0.12,0.0,0.0,0.0,0.0,0.279,0.14,0.0,0.139,7.723,3.781,3.781,0.0,0.0,0.0,0.0,0.0,0.159,0.002,0.0,1.865,13.019,16.04,0.0
981,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,5.79,5.79,0.0,0.938,0.0,0.126,0.0,0.126,0.641,0.641,0.0,0.171,0.0,0.017,0.0,0.017,0.684,0.654,0.0,0.03,6.133,3.06,1.289,0.0,0.0,1.771,0.0,0.0,0.008,0.0,0.005,12.287,35.927,24.874,0.0
982,0.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,1.712,1.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.027,0.0,0.0,7.635,2.948,2.948,0.0,0.0,0.0,0.0,0.0,1.739,0.0,0.0,8.407,9.632,10.182,8.006
983,1.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,3.374,3.374,0.0,0.695,0.0,0.0,0.0,0.0,0.695,0.0,0.695,0.0,0.0,0.063,0.063,0.0,3.09,2.481,0.0,0.609,0.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.0,0.0,0.281,22.497,29.936,0.0
984,1.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,4.0,6.825,6.825,0.0,0.602,0.01,0.462,0.0,0.462,0.0,0.0,0.0,0.13,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,4.606,2.292,0.811,1.481,0.0,0.0,0.0,0.0,0.022,0.0,0.0,12.679,47.073,32.766,0.0
985,7.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,10.266,10.266,0.0,1.373,0.0,0.005,0.0,0.005,1.364,1.364,0.0,0.004,0.0,0.449,0.074,0.375,4.667,4.0,0.0,0.667,7.658,3.829,1.511,0.0,0.0,2.318,0.0,0.0,0.0,0.0,0.0,17.79,100.518,68.623,0.0
986,0.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,3.0,11.075,10.812,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.701,0.154,1.86,0.827,0.0,1.026,19.499,9.621,3.775,0.0,0.0,0.0,5.846,0.0,0.0,0.004,0.253,1.108,135.93,26.646,0.0
987,2.0,False,True,False,False,True,False,2.0,0.0,3.0,1.0,3.0,3.0,4.061,4.061,0.0,0.347,0.0,0.108,0.009,0.099,0.183,0.183,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.363,1.63,0.0,0.0,0.0,0.0,1.63,0.0,0.006,0.0,0.097,4.184,9.426,13.506,0.0
988,2.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,6.661,5.358,1.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.625,0.0,0.0,3.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452,15.283,9.622,0.0
989,2.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,4.0,5.48,4.848,0.632,0.536,0.0,0.168,0.0,0.168,0.366,0.366,0.0,0.002,0.0,3.873,0.0,3.873,1.488,0.748,0.0,0.74,9.1,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.237,13.542,0.0
990,1.0,False,False,True,False,False,True,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034,0.0,0.0,1.034,11.85,5.925,0.0,5.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.989,35.615,0.0
991,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,4.0,6.041,6.041,0.0,1.832,0.006,0.878,0.061,0.817,0.363,0.243,0.12,0.588,1.0,0.308,0.308,0.0,0.462,0.438,0.0,0.024,5.078,2.539,0.0,0.0,0.0,2.539,0.0,0.0,0.0,0.0,0.0,6.765,23.885,27.191,0.0
992,5.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,4.0,6.429,6.429,0.0,0.675,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.3,0.0,0.107,0.069,0.037,0.422,0.0,0.0,0.422,4.678,2.339,2.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,42.136,29.099,0.0
993,1.0,False,False,True,False,False,True,0.0,0.0,0.0,2.0,2.0,0.0,1.214,1.214,0.0,0.902,0.0,0.164,0.0,0.164,0.0,0.0,0.0,0.738,0.164,0.0,0.0,0.0,0.399,0.0,0.0,0.399,1.51,0.755,0.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.919,0.0,0.0
994,0.0,True,False,False,False,True,False,3.0,0.0,0.0,1.0,4.0,0.0,10.9,10.27,0.629,0.249,0.0,0.249,0.0,0.249,0.0,0.0,0.0,0.0,0.0,0.014,0.014,0.0,4.068,0.0,0.0,4.068,23.586,11.793,0.0,2.963,0.0,8.83,0.0,0.0,0.0,0.0,0.0,1.986,63.385,12.889,0.0
995,2.0,False,True,False,False,True,False,5.0,0.0,3.0,1.0,6.0,4.0,7.17,7.17,0.0,0.801,0.0,0.765,0.0,0.765,0.0,0.0,0.0,0.036,0.0,1.492,1.053,0.439,2.809,1.813,0.0,0.996,9.776,4.018,3.622,0.397,0.0,0.0,0.0,0.0,1.739,0.0,0.0,1.643,47.381,35.929,0.0
996,0.0,True,False,False,False,True,False,3.0,0.0,3.0,1.0,4.0,2.0,6.826,5.358,1.468,1.022,0.0,0.577,0.0,0.577,0.0,0.0,0.0,0.444,0.0,2.125,1.113,1.012,1.002,0.746,0.0,0.256,3.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,3.127,19.684,38.699,29.111,0.0
997,0.0,False,True,False,False,True,False,3.0,0.0,3.0,1.0,4.0,3.0,5.247,5.247,0.0,1.44,0.0,0.737,0.0,0.737,0.641,0.641,0.0,0.061,0.0,0.854,0.0,0.854,2.145,0.504,0.0,1.641,5.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.913,0.0,0.0,2.712,78.039,22.974,0.0
998,0.0,False,True,False,False,True,False,5.0,5.0,3.0,1.0,6.0,3.0,7.764,7.459,0.305,0.699,0.0,0.537,0.234,0.303,0.0,0.0,0.0,0.163,0.0,0.523,0.0,0.523,2.132,1.375,0.0,0.757,2.963,1.472,0.592,0.879,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3.365,61.974,4.923,0.0
999,5.0,False,True,False,False,True,False,0.0,0.0,2.0,1.0,1.0,4.0,7.14,7.14,0.0,2.717,0.0,0.334,0.0,0.334,1.09,1.09,0.0,1.293,1.5,0.0,0.0,0.0,0.462,0.0,0.0,0.462,17.721,8.853,5.075,0.0,0.0,3.778,0.0,0.0,0.015,0.0,0.0,7.043,62.017,77.801,0.0
1000,0.0,False,True,False,False,True,False,3.0,2.0,3.0,1.0,4.0,3.0,2.071,2.071,0.0,0.539,0.0,0.0,0.0,0.0,0.539,0.539,0.0,0.0,0.0,0.0,0.0,0.0,1.669,1.152,0.0,0.517,5.372,2.686,2.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.139,37.58,28.248,0.0
1001,2.0,False,True,False,False,True,False,0.0,0.0,3.0,1.0,1.0,3.0,2.539,2.06,0.479,2.534,0.0,0.283,0.0,0.283,1.75,1.5,0.25,0.501,0.0,0.229,0.002,0.227,2.228,2.228,0.0,0.0,9.291,4.124,0.158,0.0,0.0,3.966,0.0,0.0,1.043,0.0,0.0,20.459,33.608,16.475,0.0
1002,0.0,False,True,False,False,True,False,2.0,0.0,2.0,1.0,3.0,4.0,4.518,4.518,0.0,0.674,0.0,0.454,0.0,0.454,0.183,0.183,0.0,0.038,0.0,0.0,0.0,0.0,1.354,0.0,0.0,1.354,2.282,1.141,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049,22.327,9.165,0.0
